Uberstrain,Name,Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status),Source Niche,Source Type,Source Details,Collection Year,Collection Month,Collection Day,Collection Time,Continent,Country,Region,District,City,Post Code,Latitude,Longitude,Lab Contact,Species,Serological Group,Serotype,EcoR Cluster,Path/Nonpath,Simple Patho,Comment,Simple Disease,Disease,Bio Project ID,Project ID,Sample ID,Secondary Sample ID,Date Entered,Release Date,Barcode,Differences,ST,ST Complex,Lineage,Subspecies,adk,fumC,gyrB,icd,mdh,purA,recA
ESC_EB4618AA,202107744,"traces-0yKQKUb;ILLUMINA;Paired;;NA;Uploaded,traces-0RvKBqt;ILLUMINA;Paired;;NA;Uploaded",Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:182 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4618AA,,300,,,,77,7,72,18,53,56,7
ESC_EB4619AA,202108819,"traces-0ngrksF;ILLUMINA;Paired;;NA;Uploaded,traces-0BTgyMT;ILLUMINA;Paired;;NA;Uploaded",Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:128ac (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4619AA,,20,ST20 Cplx,B1,,6,4,3,18,7,7,6
ESC_EB4620AA,202108784,traces-0CExAYA;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:76 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4620AA,,675,ST205 Cplx,,,6,23,32,16,9,8,7
ESC_EB4621AA,202109067,traces-0cXUQOP;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:76 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4621AA,,675,ST205 Cplx,,,6,23,32,16,9,8,7
ESC_EB4622AA,202108783,traces-0KnxFgR;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:146 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4622AA,,442,,B1,,6,95,33,18,9,8,14
ESC_EB4623AA,202109066,traces-0qvgPXf;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:91 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4623AA,,33,,AxB1,,6,4,4,1,22,8,7
ESC_EB4624AA,202107739,traces-0sMrasX;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:79 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4624AA,,6992,,,,9,8,15,18,7,8,6
ESC_EB4625AA,202108777,traces-0LYrKTc;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:183 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4625AA,,657,,ABD,,20,45,41,43,5,50,46
ESC_EB4626AA,202109072,traces-0FUzZeu;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:128ab (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4626AA,,25,,B1,,6,6,14,21,9,7,7
ESC_EB4627AA,202109071,traces-0cGEvOz;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:146 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4627AA,,442,,B1,,6,95,33,18,9,8,14
ESC_EB4628AA,202107737,traces-0AveyHK;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:91 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4628AA,,33,,AxB1,,6,4,4,1,22,8,7
ESC_EB4629AA,202107742,traces-0tdyKLl;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:128ac (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4629AA,,25,,B1,,6,6,14,21,9,7,7
ESC_EB4630AA,202109290,traces-0uZDuJi;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:174 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4630AA,,677,,B1,,6,95,15,18,9,8,14
ESC_EB4631AA,202109289,traces-0DGisRk;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:128ac (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4631AA,,25,,B1,,6,6,14,21,9,7,7
ESC_EB4632AA,202108242,traces-0egrNbp;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:177 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4632AA,,29,ST29 Cplx,B1,,6,4,12,16,9,7,7
ESC_EB4633AA,202109286,traces-0XRbNGo;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:166 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4633AA,,1819,,,,87,90,231,10,1,187,138
ESC_EB4634AA,202106235,traces-0WBGvlo;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,,,,,,,,,,,,4/13/23,4/19/24,ESC_EB4634AA,,442,,B1,,6,95,33,18,9,8,14
ESC_EB4635AA,202105852,traces-0RxHKmR;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:91 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4635AA,,641,ST86 Cplx,,,9,6,33,131,24,8,7
ESC_EB4636AA,202104793,traces-0xKtLFN;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:100 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4636AA,,993,ST10 Cplx,A,,10,7,154,8,12,8,2
ESC_EB4637AA,202105855,traces-0iAVWld;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:123/O:186 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4637AA,,3695,,,,9,19,5,18,11,122,14
ESC_EB4638AA,202106637,traces-0EQGKup;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:12 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4638AA,,11948,,D,,290,54,359,324,35,968,145
ESC_EB4639AA,202105469,traces-0tRINoq;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:177 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4639AA,,659,,,,1,46,123,1,20,34,7
ESC_EB4640AA,202105471,traces-0TKGXBk;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:145 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4640AA,,6130,ST32 Cplx,,,19,23,51,24,21,5,16
ESC_EB4641AA,202105473,traces-0vNDFmy;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:182 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4641AA,,300,,,,77,7,72,18,53,56,7
ESC_EB4642AA,202105468,traces-0twXnVg;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:145 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4642AA,,32,ST32 Cplx,ABD,,19,23,18,24,21,2,16
ESC_EB4643AA,202105467,traces-0SomjCK;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:177 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4643AA,,659,,,,1,46,123,1,20,34,7
ESC_EB4644AA,202105859,traces-0ctBPEE;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:91 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4644AA,,641,ST86 Cplx,,,9,6,33,131,24,8,7
ESC_EB4645AA,202106634,traces-0iPCBQB;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:118/O:151 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4645AA,,21,ST29 Cplx,B1,,16,4,12,16,9,7,7
ESC_EB4646AA,202105854,traces-0dlegoz;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:181 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4646AA,,173,,AxB1,,6,6,15,16,42,46,7
ESC_EB4647AA,202106236,traces-0VUCiJo;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:28ab (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4647AA,,4741,ST10 Cplx,A,,10,11,418,8,8,8,2
ESC_EB4648AA,202106238,traces-0SsSmrh;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:5 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4648AA,,342,,,,1,46,69,1,20,34,7
ESC_EB4649AA,202106229,traces-0KArMhL;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:28ab (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4649AA,,4741,ST10 Cplx,A,,10,11,418,8,8,8,2
ESC_EB4650AA,202104801,traces-0vTAxYF;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:153/O:178 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4650AA,,443,ST205 Cplx,,,6,19,15,16,9,8,7
ESC_EB4651AA,202105074,traces-0unOYZX;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:171 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4651AA,,297,,AxB1,,6,65,32,26,9,8,2
ESC_EB4652AA,202105858,traces-0bvVJys;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:145 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4652AA,,342,,,,1,46,69,1,20,34,7
ESC_EB4653AA,202105075,traces-0XzboNe;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:146 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4653AA,,442,,B1,,6,95,33,18,9,8,14
ESC_EB4654AA,202105466,traces-0tWEKkD;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:156 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4654AA,,5343,,,,77,7,7,18,53,56,7
ESC_EB4655AA,202103944,traces-0aTdVXY;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:177 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4655AA,,342,,,,1,46,69,1,20,34,7
ESC_EB4656AA,202103943,traces-0ZbBPki;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:182 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4656AA,,300,,,,77,7,72,18,53,56,7
ESC_EB4657AA,202104419,traces-0MhfMVg;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:156 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4657AA,,300,,,,77,7,72,18,53,56,7
ESC_EB4658AA,202103332,traces-0sVVGYz;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:153 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4658AA,,56,ST155 Cplx,B1,,6,4,4,18,24,5,14
ESC_EB4659AA,202102692,traces-0mwUyYl;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:145 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4659AA,,32,ST32 Cplx,ABD,,19,23,18,24,21,2,16
ESC_EB4660AA,202102691,traces-0anqTrf;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:78 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4660AA,,3101,ST23 Cplx,,,6,279,12,1,273,12,7
ESC_EB4661AA,202103940,traces-0AnYSSQ;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:181 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4661AA,,6274,,AxB1,,6,6,5,18,9,465,6
ESC_EB4662AA,202105464,traces-0wFphfP;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:45 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4662AA,,301,ST165 Cplx,,,78,27,5,10,12,8,2
ESC_EB4663AA,202104424,traces-0XZurgp;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:112ac (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4663AA,,5296,ST205 Cplx,B1,,6,23,15,18,9,8,7
ESC_EB4664AA,202103335,traces-0gmfISl;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:166 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4664AA,,1819,,,,87,90,231,10,1,187,138
ESC_EB4665AA,202104420,traces-0dzYBXj;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:123 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4665AA,,17,ST20 Cplx,B1,,6,4,3,17,7,7,6
ESC_EB4666AA,202102690,traces-0jCMdvC;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:117 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4666AA,,504,,B2,,76,43,9,36,17,14,10
ESC_EB4667AA,202102498,traces-0UlFrkB;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:5 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4667AA,,342,,,,1,46,69,1,20,34,7
ESC_EB4668AA,202103336,traces-0EObVuk;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:166 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4668AA,,1819,,,,87,90,231,10,1,187,138
ESC_EB4669AA,202103333,traces-0TtFHyk;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:128ac (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4669AA,,25,,B1,,6,6,14,21,9,7,7
ESC_EB4670AA,202104798,traces-0puutGp;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:5 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4670AA,,447,ST20 Cplx,,,6,4,5,16,9,8,7
ESC_EB4671AA,202103601,traces-0PNwVZS;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:153 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4671AA,,56,ST155 Cplx,B1,,6,4,4,18,24,5,14
ESC_EB4672AA,202104800,traces-0dcTiJG;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:145 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4672AA,,6130,ST32 Cplx,,,19,23,51,24,21,5,16
ESC_EB4673AA,202103605,traces-0rOPQuD;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:176 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4673AA,,57,ST350 Cplx,AxB1,,6,31,5,28,1,1,2
ESC_EB4674AA,202102495,traces-0YmdZQf;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:113 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4674AA,,56,ST155 Cplx,B1,,6,4,4,18,24,5,14
ESC_EB4675AA,202102040,traces-0LliHth;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:148 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4675AA,,448,ST448 Cplx,,,6,6,5,16,11,8,7
ESC_EB4676AA,202102496,traces-0KqJozk;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:176 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4676AA,,57,ST350 Cplx,AxB1,,6,31,5,28,1,1,2
ESC_EB4677AA,202100858,traces-0cTEuir;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:91 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4677AA,,442,,B1,,6,95,33,18,9,8,14
ESC_EB4678AA,202100856,traces-0hjrTVf;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:177 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4678AA,,342,,,,1,46,69,1,20,34,7
ESC_EB4679AA,202100742,traces-0RXbAOg;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:8 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4679AA,,7093,,B1,,9,4,32,185,24,13,7
ESC_EB4680AA,202101618,traces-0CkmeGy;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:174 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4680AA,,677,,B1,,6,95,15,18,9,8,14
ESC_EB4681AA,202102210,traces-0ShvZPh;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:177 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4681AA,,342,,,,1,46,69,1,20,34,7
ESC_EB4682AA,202102204,traces-0ArfMnk;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,,,,,,,,,,,,4/13/23,4/19/24,ESC_EB4682AA,,40,ST40 Cplx,B1,,6,4,5,26,20,8,14
ESC_EB4683AA,202101613,traces-0lHSaDm;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:146 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4683AA,,738,,ABD,,130,45,41,22,7,50,45
ESC_EB4684AA,202101612,traces-0IaHDQp;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:91 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4684AA,,641,ST86 Cplx,,,9,6,33,131,24,8,7
ESC_EB4685AA,202100630,traces-0YYLBiG;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:150 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4685AA,,306,,,,77,7,7,18,54,18,7
ESC_EB4686AA,202101865,traces-0OdqdgP;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:146 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4686AA,,442,,B1,,6,95,33,18,9,8,14
ESC_EB4687AA,202102037,traces-0LjaaIc;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:21 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4687AA,,56,ST155 Cplx,B1,,6,4,4,18,24,5,14
ESC_EB4688AA,202100857,traces-0uGiTUi;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:69 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4688AA,,21,ST29 Cplx,B1,,16,4,12,16,9,7,7
ESC_EB4689AA,202102039,traces-0OlVfJz;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:145 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4689AA,,32,ST32 Cplx,ABD,,19,23,18,24,21,2,16
ESC_EB4690AA,202100743,traces-0Vzdlnr;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:146 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4690AA,,442,,B1,,6,95,33,18,9,8,14
ESC_EB4691AA,202102036,traces-0aefRHJ;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:145 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4691AA,,32,ST32 Cplx,ABD,,19,23,18,24,21,2,16
ESC_EB4692AA,202101482,traces-0egored;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:153/O:178 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4692AA,,192,,B1,,63,30,15,18,43,8,7
ESC_EB4693AA,202101481,traces-0aKxSaa;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:128ac (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4693AA,,25,,B1,,6,6,14,21,9,7,7
ESC_EB4694AA,202008064,traces-0deVuOT;ILLUMINA;Paired;;NA;Uploaded,Human,,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:145 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4694AA,,32,ST32 Cplx,ABD,,19,23,18,24,21,2,16
ESC_EB4695AA,202008062,traces-0zqCssR;ILLUMINA;Paired;;NA;Uploaded,Human,,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:146 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4695AA,,442,,B1,,6,95,33,18,9,8,14
ESC_EB4696AA,202007692,traces-0EYaizI;ILLUMINA;Paired;;NA;Uploaded,Human,,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:5 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4696AA,,342,,,,1,46,69,1,20,34,7
ESC_EB4697AA,202100624,traces-0XMaHpR;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:111 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4697AA,,5989,ST29 Cplx,B1,,6,4,12,611,9,7,12
ESC_EB4698AA,202007695,traces-0EHllRs;ILLUMINA;Paired;;NA;Uploaded,Human,,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:91 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4698AA,,33,,AxB1,,6,4,4,1,22,8,7
ESC_EB4699AA,202100626,traces-0OzJlsb;ILLUMINA;Paired;;NA;Uploaded,Human,,,2021,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:174 (predicted),,,,,,,,,,,4/13/23,4/19/24,ESC_EB4699AA,,661,,AxB1,,119,150,12,16,24,8,6
